Ticker,Company,Sector,Region,Manual_Rating,Default_Event,ReportDate,Year,TotalAssets,TotalLiabilities,TotalEquity,TotalDebt,Cash,Revenue,EBITDA,EBIT,NetIncome,InterestExpense,OperatingCashFlow,MarketCap,SharePrice,Return_1Y,Volatility_1Y
WIPRO.NS,Wipro,Technology,IN,A-,0,2025-03-31,2025,1286520000000.0,456073000000.0,828309000000.0,192035000000.0,121974000000.0,890884000000.0,213783000000.0,184204000000.0,131354000000.0,9247000000.0,169426000000.0,3058267361190.504,292.0385437011719,0.2525002509707366,0.27545963561356207
TITAN.NS,Titan,Consumer,IN,AA+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.1878662109375,0.6709008870431552,0.3605761950961026
TITAN.NS,Titan,Consumer,IN,AA+,0,2022-03-31,2022,211940000000.0,118610000000.0,93030000000.0,72760000000.0,2190000000.0,287360000000.0,35210000000.0,31220000000.0,21730000000.0,2180000000.0,-7240000000.0,2222393837208.926,2503.298583984375,0.6303164600888513,0.29935038339004877
TITAN.NS,Titan,Consumer,IN,AA+,0,2023-03-31,2023,270230000000.0,151190000000.0,118510000000.0,93670000000.0,2320000000.0,404470000000.0,51880000000.0,47470000000.0,32500000000.0,3000000000.0,13700000000.0,2217083867187.5,2491.10546875,0.0011689957292506659,0.2594262162283477
TITAN.NS,Titan,Consumer,IN,AA+,0,2024-03-31,2024,315500000000.0,221570000000.0,93930000000.0,155280000000.0,4090000000.0,509360000000.0,58260000000.0,52420000000.0,34960000000.0,6190000000.0,16950000000.0,3354083639052.832,3778.031005859375,0.5031597816268842,0.17452235471687189
TITAN.NS,Titan,Consumer,IN,AA+,0,2025-03-31,2025,406470000000.0,290230000000.0,116240000000.0,207770000000.0,4070000000.0,602980000000.0,61810000000.0,54880000000.0,33370000000.0,9530000000.0,-5410000000.0,2883153612425.742,3247.57666015625,-0.12582692586610633,0.2415769287090152
ASIANPAINT.NS,Asian Paints,Consumer,IN,AAA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.725830078125,0.5865290981495392,0.30879621241609334
ASIANPAINT.NS,Asian Paints,Consumer,IN,AAA,0,2022-03-31,2022,229844500000.0,87853600000.0,138115600000.0,15868400000.0,6217200000.0,289413500000.0,50994900000.0,42831300000.0,30305700000.0,954100000.0,9864900000.0,2845107336059.0405,2966.132080078125,0.21440283509467206,0.27008183948316883
ASIANPAINT.NS,Asian Paints,Consumer,IN,AAA,0,2023-03-31,2023,257980000000.0,93521100000.0,159922300000.0,19326200000.0,5231000000.0,343887100000.0,66913000000.0,58332800000.0,41064500000.0,1444500000.0,41934300000.0,2569481054893.4375,2678.78125,-0.1067953893877508,0.23690843868075656
ASIANPAINT.NS,Asian Paints,Consumer,IN,AAA,0,2024-03-31,2024,299240900000.0,105004100000.0,187283000000.0,24743800000.0,8293400000.0,353954200000.0,84059400000.0,75529400000.0,54602300000.0,2051700000.0,61036000000.0,2670952284774.7217,2784.56884765625,0.03374510288196397,0.16470323917556942
ASIANPAINT.NS,Asian Paints,Consumer,IN,AAA,0,2025-03-31,2025,303713700000.0,103123200000.0,193998100000.0,22902900000.0,4452800000.0,338151700000.0,63564300000.0,53300900000.0,36672300000.0,2270200000.0,44239600000.0,2171430130404.646,2263.798095703125,-0.1938870802395809,0.21927874154367147
AXISBANK.NS,Axis Bank,Financial,IN,AA+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.5499877929688,0.9446535816115298,0.5382757202225082
AXISBANK.NS,Axis Bank,Financial,IN,AA+,0,2022-03-31,2022,11957791500000.0,10772571400000.0,1182606600000.0,1816761600000.0,1539971200000.0,511976400000.0,0.0,0.0,141192900000.0,349226600000.0,281373000000.0,2326823330591.0674,757.9851684570312,0.06753170103061756,0.28227652852963425
AXISBANK.NS,Axis Bank,Financial,IN,AA+,0,2023-03-31,2023,13444179600000.0,12142428600000.0,1297817100000.0,1984445700000.0,1392721300000.0,624158400000.0,0.0,0.0,108184500000.0,433891500000.0,220747800000.0,2634498196432.007,856.231689453125,0.11007266412137695,0.25028493558476195
AXISBANK.NS,Axis Bank,Financial,IN,AA+,0,2024-03-31,2024,15182385300000.0,13607155700000.0,1570235200000.0,2281995500000.0,1380502800000.0,766030400000.0,0.0,0.0,263862000000.0,613907400000.0,-55546700000.0,3227005559276.3975,1045.498779296875,0.2124317799506772,0.1965121506660479
AXISBANK.NS,Axis Bank,Financial,IN,AA+,0,2025-03-31,2025,16569626100000.0,14690919900000.0,1872354900000.0,2206867500000.0,1171491700000.0,848908400000.0,0.0,0.0,280551100000.0,710363100000.0,443836800000.0,3311200204403.3247,1069.036376953125,0.016784548810684807,0.2544230061247833
BAJFINANCE.NS,Bajaj Finance,Financial,IN,AAA,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.4604797363281,1.3204319695418545,0.5042743975371816
BAJFINANCE.NS,Bajaj Finance,Financial,IN,AAA,0,2022-03-31,2022,2125058600000.0,1687931700000.0,437126900000.0,1328883000000.0,37603500000.0,201322100000.0,0.0,0.0,70282300000.0,97537000000.0,-370899000000.0,4312516326190.787,712.3072509765625,0.3792629814518018,0.338392323338737
BAJFINANCE.NS,Bajaj Finance,Financial,IN,AAA,0,2023-03-31,2023,2752263100000.0,2208543300000.0,543719800000.0,1644669400000.0,27332500000.0,269669000000.0,0.0,0.0,115076900000.0,125598900000.0,-421117900000.0,3348579423606.2305,553.091796875,-0.23904904306923214,0.3037773418779719
BAJFINANCE.NS,Bajaj Finance,Financial,IN,AAA,0,2024-03-31,2024,3757416200000.0,2990462700000.0,766953500000.0,2184371100000.0,73683700000.0,343263200000.0,0.0,0.0,144511700000.0,187246900000.0,-698433100000.0,4435014937067.969,716.48486328125,0.27313612676170895,0.2299460073660075
BAJFINANCE.NS,Bajaj Finance,Financial,IN,AAA,0,2025-03-31,2025,4661268300000.0,3671899400000.0,966928700000.0,2753601500000.0,107680700000.0,423563300000.0,0.0,0.0,166378200000.0,247707900000.0,-681544700000.0,4254304951355.4053,684.6007080078125,-0.04525199087105314,0.25787150287127075
DMART.NS,Avenue Supermarts,Retail,IN,AA+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2859.050048828125,0.37276137506961593,0.355567014868624
DMART.NS,Avenue Supermarts,Retail,IN,AA+,0,2022-03-31,2022,154726400000.0,17947500000.0,136776400000.0,6469400000.0,951200000.0,308852100000.0,26158100000.0,21177300000.0,14925500000.0,536100000.0,13723500000.0,2593268872474.097,4003.35009765625,0.37444644651625403,0.30998931805397506
DMART.NS,Avenue Supermarts,Retail,IN,AA+,0,2023-03-31,2023,181062900000.0,20275100000.0,160787000000.0,6430400000.0,2071500000.0,427353800000.0,37660500000.0,31271800000.0,23785100000.0,670900000.0,26302700000.0,2204778234030.4146,3401.050048828125,-0.16685853473400114,0.2895457443565314
DMART.NS,Avenue Supermarts,Retail,IN,AA+,0,2024-03-31,2024,211772000000.0,24798600000.0,186978200000.0,5922200000.0,12717700000.0,507006700000.0,42500300000.0,35192700000.0,25361700000.0,579400000.0,27458400000.0,2944957636088.951,4525.60009765625,0.2734717123197328,0.21175995471191444
DMART.NS,Avenue Supermarts,Retail,IN,AA+,0,2025-03-31,2025,243202900000.0,28935900000.0,214277500000.0,8196800000.0,6912600000.0,592331500000.0,46113200000.0,37418000000.0,27080200000.0,691300000.0,24629700000.0,2335188182945.4756,3588.550048828125,-0.1995739287664573,0.2955704839546558
